"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22
1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22
1.26,1.26,1.26,1.26,1.26,1.26,1.26,1.26
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07
1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19
1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16
1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05
-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16,-0.16
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27
-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3
-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23
-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18,-0.18
-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.41
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.64
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
1,1,1,1,1,1,1,1
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11
1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1
1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38
0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.37
0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.44
0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.53
0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.56
0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59
0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57
0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52
0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.48
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43
0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2
-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29,-0.29
-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47,-0.47
-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43,-0.43
-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38,-0.38
-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44
-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36,-0.36
-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27
-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11,-0.11
-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22,-0.22
-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35
-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44
-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55,-0.55
-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52
-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53,-0.53
-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44,-0.44
-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35
-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17
-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04,-0.04
0,0,0,0,0,0,0,0
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.31
0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.39
0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58
0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68
0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28
1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25
1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34
1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.06
1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35
1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
0.94,0.94,0.94,0.94,0.94,0.94,0.94,0.94
1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03
1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06
1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18
1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27
1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33
1.46,1.46,1.46,1.46,1.46,1.46,1.46,1.46
1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77
1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97
2.12,2.12,2.12,2.12,2.12,2.12,2.12,2.12
2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31
2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43
2.44,2.44,2.44,2.44,2.44,2.44,2.44,2.44
2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42
2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38
2.34,2.34,2.34,2.34,2.34,2.34,2.34,2.34
2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.31
2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26,2.26,2.26,2.26,2.26
2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15
2.22,2.22,2.22,2.22,2.22,2.22,2.22,2.22
2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4
2.53,2.53,2.53,2.53,2.53,2.53,2.53,2.53
2.61,2.61,2.61,2.61,2.61,2.61,2.61,2.61
2.76,2.76,2.76,2.76,2.76,2.76,2.76,2.76
2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85
3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08
3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05
3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08
3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16
3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27
3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2
3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08
3.04,3.04,3.04,3.04,3.04,3.04,3.04,3.04
3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
2.97,2.97,2.97,2.97,2.97,2.97,2.97,2.97
2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94
2.93,2.93,2.93,2.93,2.93,2.93,2.93,2.93
2.94,2.94,2.94,2.94,2.94,2.94,2.94,2.94
2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95
3,3,3,3,3,3,3,3
3.02,3.02,3.02,3.02,3.02,3.02,3.02,3.02
3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03
2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
2.64,2.64,2.64,2.64,2.64,2.64,2.64,2.64
2.65,2.65,2.65,2.65,2.65,2.65,2.65,2.65
2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.58,2.58,2.58,2.58,2.58,2.58,2.58,2.58
2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6
2.72,2.72,2.72,2.72,2.72,2.72,2.72,2.72
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.79,2.79,2.79,2.79,2.79,2.79,2.79,2.79
2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92
2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98
2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91
2.86,2.86,2.86,2.86,2.86,2.86,2.86,2.86
2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82
2.73,2.73,2.73,2.73,2.73,2.73,2.73,2.73
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55
2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.51,2.51,2.51,2.51,2.51,2.51,2.51,2.51
2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43
2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33
2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29
2.21,2.21,2.21,2.21,2.21,2.21,2.21,2.21
2.16,2.16,2.16,2.16,2.16,2.16,2.16,2.16
2.15,2.15,2.15,2.15,2.15,2.15,2.15,2.15
2.23,2.23,2.23,2.23,2.23,2.23,2.23,2.23
2.35,2.35,2.35,2.35,2.35,2.35,2.35,2.35
2.43,2.43,2.43,2.43,2.43,2.43,2.43,2.43
2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
2.66,2.66,2.66,2.66,2.66,2.66,2.66,2.66
2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67
2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8
2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85
2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9
2.98,2.98,2.98,2.98,2.98,2.98,2.98,2.98
3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03
3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12
3.16,3.16,3.16,3.16,3.16,3.16,3.16,3.16
3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23
3.28,3.28,3.28,3.28,3.28,3.28,3.28,3.28
3.43,3.43,3.43,3.43,3.43,3.43,3.43,3.43
3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66
3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76
3.77,3.77,3.77,3.77,3.77,3.77,3.77,3.77
3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78
3.79,3.79,3.79,3.79,3.79,3.79,3.79,3.79
3.78,3.78,3.78,3.78,3.78,3.78,3.78,3.78
3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69
3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65
3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67
3.66,3.66,3.66,3.66,3.66,3.66,3.66,3.66
3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73
3.73,3.73,3.73,3.73,3.73,3.73,3.73,3.73
3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72
3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74
3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
3.76,3.76,3.76,3.76,3.76,3.76,3.76,3.76
3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74
3.68,3.68,3.68,3.68,3.68,3.68,3.68,3.68
3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62
3.58,3.58,3.58,3.58,3.58,3.58,3.58,3.58
3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
3.62,3.62,3.62,3.62,3.62,3.62,3.62,3.62
3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52
3.46,3.46,3.46,3.46,3.46,3.46,3.46,3.46
3.36,3.36,3.36,3.36,3.36,3.36,3.36,3.36
3.29,3.29,3.29,3.29,3.29,3.29,3.29,3.29
3.27,3.27,3.27,3.27,3.27,3.27,3.27,3.27
3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24
3.24,3.24,3.24,3.24,3.24,3.24,3.24,3.24
3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3
3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39
3.42,3.42,3.42,3.42,3.42,3.42,3.42,3.42
3.41,3.41,3.41,3.41,3.41,3.41,3.41,3.41
3.39,3.39,3.39,3.39,3.39,3.39,3.39,3.39
3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
3.37,3.37,3.37,3.37,3.37,3.37,3.37,3.37
3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38
3.35,3.35,3.35,3.35,3.35,3.35,3.35,3.35
3.33,3.33,3.33,3.33,3.33,3.33,3.33,3.33
3.26,3.26,3.26,3.26,3.26,3.26,3.26,3.26
3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.21
3.23,3.23,3.23,3.23,3.23,3.23,3.23,3.23
3.22,3.22,3.22,3.22,3.22,3.22,3.22,3.22
3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03
3.03,3.03,3.03,3.03,3.03,3.03,3.03,3.03
2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99
3.01,3.01,3.01,3.01,3.01,3.01,3.01,3.01
3.08,3.08,3.08,3.08,3.08,3.08,3.08,3.08
3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
3.05,3.05,3.05,3.05,3.05,3.05,3.05,3.05
3.12,3.12,3.12,3.12,3.12,3.12,3.12,3.12
3.21,3.21,3.21,3.21,3.21,3.21,3.21,3.21
3.38,3.38,3.38,3.38,3.38,3.38,3.38,3.38
3.45,3.45,3.45,3.45,3.45,3.45,3.45,3.45
3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55
3.61,3.61,3.61,3.61,3.61,3.61,3.61,3.61
3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65
3.72,3.72,3.72,3.72,3.72,3.72,3.72,3.72
3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74
3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
3.86,3.86,3.86,3.86,3.86,3.86,3.86,3.86
3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9
3.82,3.82,3.82,3.82,3.82,3.82,3.82,3.82
3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
3.69,3.69,3.69,3.69,3.69,3.69,3.69,3.69
3.63,3.63,3.63,3.63,3.63,3.63,3.63,3.63
3.53,3.53,3.53,3.53,3.53,3.53,3.53,3.53
3.41,3.41,3.41,3.41,3.41,3.41,3.41,3.41
3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
