"abs_error_sp_15min","abs_error_sp_30min","abs_error_sp_45min","abs_error_sp_60min","abs_error_sp_75min","abs_error_sp_90min","abs_error_sp_105min","abs_error_sp_120min"
-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41,-4.41
-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28,-4.28
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2
-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18,-4.18
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42,-4.42
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91
-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02,-5.02
-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13,-5.13
-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27
-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4
-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4,-5.4
-5.49,-5.49,-5.49,-5.49,-5.49,-5.49,-5.49,-5.49
-5.62,-5.62,-5.62,-5.62,-5.62,-5.62,-5.62,-5.62
-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7
-5.84,-5.84,-5.84,-5.84,-5.84,-5.84,-5.84,-5.84
-5.87,-5.87,-5.87,-5.87,-5.87,-5.87,-5.87,-5.87
-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9,-5.9
-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91,-5.91
-5.93,-5.93,-5.93,-5.93,-5.93,-5.93,-5.93,-5.93
-6.01,-6.01,-6.01,-6.01,-6.01,-6.01,-6.01,-6.01
-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06,-6.06
-6.12,-6.12,-6.12,-6.12,-6.12,-6.12,-6.12,-6.12
-6.16,-6.16,-6.16,-6.16,-6.16,-6.16,-6.16,-6.16
-6.09,-6.09,-6.09,-6.09,-6.09,-6.09,-6.09,-6.09
-6.02,-6.02,-6.02,-6.02,-6.02,-6.02,-6.02,-6.02
-5.98,-5.98,-5.98,-5.98,-5.98,-5.98,-5.98,-5.98
-5.97,-5.97,-5.97,-5.97,-5.97,-5.97,-5.97,-5.97
-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82,-5.82
-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7,-5.7
-5.66,-5.66,-5.66,-5.66,-5.66,-5.66,-5.66,-5.66
-5.62,-5.62,-5.62,-5.62,-5.62,-5.62,-5.62,-5.62
-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56,-5.56
-5.57,-5.57,-5.57,-5.57,-5.57,-5.57,-5.57,-5.57
-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5
-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5,-5.5
-5.43,-5.43,-5.43,-5.43,-5.43,-5.43,-5.43,-5.43
-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27,-5.27
-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14
-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15
-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14
-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14
-5.09,-5.09,-5.09,-5.09,-5.09,-5.09,-5.09,-5.09
-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15
-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2,-5.2
-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17,-5.17
-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14,-5.14
-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04,-5.04
-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91,-4.91
-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9
-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87,-4.87
-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74,-4.74
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.59
-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54,-4.54
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63
-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64
-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65,-4.65
-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93
-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11,-5.11
-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3
-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3,-5.3
-5.35,-5.35,-5.35,-5.35,-5.35,-5.35,-5.35,-5.35
-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36,-5.36
-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37,-5.37
-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33,-5.33
-5.29,-5.29,-5.29,-5.29,-5.29,-5.29,-5.29,-5.29
-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15,-5.15
-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.23,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07
-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01,-4.01
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71
-3.59,-3.59,-3.59,-3.59,-3.59,-3.59,-3.9,-3.59
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.97,-3.56
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27,-3.27
-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11
-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13
-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13
-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11
-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12
-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1,-3.1
-3.09,-3.09,-3.09,-3.09,-3.09,-3.09,-3.09,-3.09
-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98,-2.98
-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84,-2.84
-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81
-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79
-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79,-2.79
-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,-2.72
-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,-2.72,-2.72
-2.74,-2.74,-2.74,-2.74,-2.74,-2.74,-2.74,-2.74
-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83
-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83
-2.87,-2.87,-2.87,-2.87,-2.87,-2.87,-2.87,-2.87
-2.87,-2.87,-2.87,-2.87,-2.87,-2.87,-2.87,-2.87
-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81
-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82
-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82,-2.82
-2.71,-2.71,-2.71,-2.71,-2.71,-2.71,-2.71,-2.71
-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77
-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77,-2.77
-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81,-2.81
-2.9,-2.9,-2.9,-2.94,-2.9,-2.9,-2.9,-2.9
-3,-3,-3,-3,-3,-3,-3,-3
-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
-3.37,-3.37,-3.37,-3.37,-3.37,-3.37,-3.37,-3.37
-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51,-3.51
-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65
-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77,-3.77
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07,-4.07
-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27,-4.27
-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55
-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49,-4.49
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67,-4.67
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09,-4.09
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93,-3.93
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23,-4.23
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48,-4.48
-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55,-4.55
-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68,-4.68
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71,-4.71
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63
-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64,-4.64
-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59,-4.59
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47,-4.47
-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34,-4.34
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92,-3.92
-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67,-3.67
-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56,-3.56
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41
-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31
-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26
-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31,-3.31
-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28,-3.28
-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26
-3.38,-3.38,-3.38,-3.38,-3.38,-3.38,-3.38,-3.38
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.53,-3.53,-3.53,-3.53,-3.53,-3.53,-3.53,-3.53
-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64
-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65,-3.65
-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72,-3.72
-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83,-3.83
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5,-4.5
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57,-4.57
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63
-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6,-4.6
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82
-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.69,-4.69,-4.69,-4.69,-4.69,-4.69,-4.69,-4.69
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61,-4.61
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96,-4.96
-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93
-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9
-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9,-4.9
-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93,-4.93
-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95,-4.95
-5,-5,-5,-5,-5,-5,-5,-5
-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01,-5.01
-4.97,-4.97,-4.97,-4.97,-4.97,-4.97,-4.97,-4.97
-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81
-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73
-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63,-4.63
-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56,-4.56
-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45,-4.45
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26,-4.26
-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12,-4.12
-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06,-4.06
-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99,-3.99
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87,-3.87
-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94,-3.94
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17,-4.17
-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25
-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25,-4.25
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37,-4.37
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3,-4.3
-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32,-4.32
-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04,-4.04
-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03,-4.03
-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97,-3.97
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88,-3.88
-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6
-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6
-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57,-3.57
-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6
-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61
-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64,-3.64
-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71,-3.71
-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74,-3.74
-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79,-3.79
-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85
-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73,-3.73
-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63,-3.63
-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54,-3.54
-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45
-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45,-3.45
-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47,-3.47
-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48
-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48
-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41,-3.41
-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35
-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26,-3.26
-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23,-3.23
-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22,-3.22
-3.24,-3.24,-3.24,-3.24,-3.24,-3.24,-3.24,-3.24
-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35,-3.35
-3.43,-3.43,-3.43,-3.43,-3.43,-3.43,-3.43,-3.43
-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48,-3.48
-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61,-3.61
-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78,-3.78
-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89,-3.89
-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91,-3.91
-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95,-3.95
-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02,-4.02
-4.08,-4.08,-4.08,-4.08,-4.08,-4.08,-4.08,-4.08
-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24,-4.24
-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38,-4.38
-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51,-4.51
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66,-4.66
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76,-4.76
-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81
-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82,-4.82
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8,-4.8
-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7,-4.7
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53,-4.53
-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43,-4.43
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36,-4.36
-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4,-4.4
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77,-4.77
-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81,-4.81
-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83,-4.83
-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84,-4.84
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75,-4.75
-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73,-4.73
-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72,-4.72
-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78,-4.78
-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86,-4.86
-4.85,-4.85,-4.85,-4.85,-4.85,-4.85,-4.85,-4.85
-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79,-4.79
-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62,-4.62
-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52,-4.52
-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46,-4.46
-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31,-4.31
-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2
-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14,-4.14
